,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,calory_to_balance,needed_calory
7841,34,80.5140767811815,1.6313286254031951,M,30.25442501201443,1753.507,1.2,2104.2084,1509.244424968159,594.9639750318411
7842,37,80.88972916976479,1.6324156202234856,M,30.355116064515634,1738.797,1.2,2086.5564,1491.619198021422,594.9372019785778
7843,34,84.34954985310686,1.631967059052818,F,31.67086992043777,1582.39,1.5,2373.585,1626.3144848686886,747.2705151313114
7844,35,80.28450391938422,1.6316061627865253,F,30.157897036229595,1538.604,1.2,1846.3248,1328.5159808015926,517.8088191984075
7845,35,84.3047032584018,1.632424851534745,M,31.636279853047,1799.187,1.2,2159.0244,1480.9209457504412,678.1034542495586
7846,34,82.71558261741073,1.6313294940990597,M,31.081642197925017,1783.668,1.2,2140.4016,1494.3455826507372,646.0560173492629
7847,35,83.75186690431654,1.631531897285923,M,31.463233899026704,1791.167,1.2,2149.4004,1482.428310760606,666.9720892393939
7848,36,80.98648826178844,1.6324263427861456,M,30.391027153530697,1746.928,1.2,2096.3136,1496.8235489439573,599.4900510560426
7849,35,83.22137835141244,1.6327991501897792,F,31.21543368996741,1567.001,1.3,2037.1013,1416.1295546634499,620.9717453365502
7850,35,81.1298875318999,1.6309433482954137,M,30.500230554225443,1754.951,1.2,2105.9412,1498.3140523725965,607.6271476274037
7851,36,81.15074331833931,1.63283216070942,F,30.43753028289784,1542.429,1.3,2005.1577,1429.548379437617,575.6093205623829
7852,34,83.16855337612581,1.631056921885857,F,31.26229897980935,1570.898,1.5,2356.347,1635.6036366047138,720.7433633952865
7853,36,83.78031793427462,1.6317837066999314,F,31.464209080683386,1567.494,1.5,2351.241,1621.5862782110598,729.6547217889402
7854,35,83.09951977041807,1.6310002098992926,F,31.23852217278064,1565.525,1.3,2035.1825,1413.7499848978568,621.432515102143
7855,34,83.5418570864823,1.6323873327038554,F,31.351454437207025,1574.708,1.3,2047.1204,1416.9203144617306,630.2000855382694
7856,36,80.92358594666432,1.632028839872964,F,30.38221700400251,1540.111,1.2,1848.1332,1319.9988149224494,528.1343850775506
7857,36,83.32822633922977,1.6310046263971307,M,31.324327216851508,1778.299,1.2,2133.9588,1478.3048855104646,655.6539144895353
7858,35,80.26265109910807,1.6317285040231546,F,30.145167425517197,1538.415,1.2,1846.098,1328.91372054845,517.1842794515499
7859,36,81.25721895065882,1.6328748844337917,F,30.47587167119673,1543.458,1.3,2006.4954,1428.7023731351153,577.7930268648847
7860,37,81.97861115770196,1.6309890301276189,M,30.817576049577497,1753.001,1.2,2103.6012,1481.2373940949788,622.3638059050213
7861,35,80.46673985380119,1.631479955744396,F,30.231028392283825,1540.332,1.2,1848.3984,1326.790632442982,521.607767557018
7862,35,82.29261748556377,1.630924379961768,F,30.938070621242552,1557.766,1.3,2025.0958000000005,1420.4046334365462,604.6911665634543
7863,37,81.1631133225132,1.632113098997558,F,30.468999733153687,1537.725,1.3,1999.0425,1423.7166506913104,575.3258493086896
7864,35,82.84333638430083,1.6307924243302068,M,31.15015488936461,1778.35,1.2,2134.02,1486.6132821641509,647.4067178358491
7865,35,83.09463738007814,1.6330302376928072,F,31.159074116468386,1565.824,1.3,2035.5712,1417.6254042367068,617.9457957632933
7866,36,80.4308059543101,1.6329088331542407,F,30.16466759381181,1535.53,1.3,1996.189,1436.0278019071031,560.1611980928969
7867,35,83.40431213260742,1.6324132053257667,M,31.29884463329663,1786.846,1.2,2144.2152,1486.619406727256,657.595793272744
7868,34,83.55469841590914,1.6324746607463516,M,31.352918838486637,1795.737,1.2,2154.8844,1491.439815249338,663.444584750662
7869,36,82.01363898558252,1.6317892185709113,M,30.800513955251844,1760.681,1.2,2112.8172,1488.5509153064752,624.2662846935248
7870,36,83.51567929058095,1.632965877253279,M,31.319426316364325,1781.848,1.2,2138.2176,1481.4869675871573,656.7306324128426
7871,37,81.00666613879267,1.6326886404910452,M,30.388832594040064,1740.536,1.2,2088.6432,1491.4543788328667,597.1888211671333
7872,35,81.35775921473109,1.6326249849094518,F,30.52292163605055,1549.081,1.3,2013.8053,1431.696989268109,582.1083107318909
7873,35,82.21197500364462,1.6329890210802078,M,30.82964697543189,1770.799,1.2,2124.9588,1495.6903657296589,629.268434270341
7874,36,81.0588079929439,1.6310136561327933,F,30.470881507576006,1541.237,1.2,1849.4844,1317.120132216112,532.364267783888
7875,34,83.82318116843241,1.6331160748482278,M,31.4289615367151,1799.736,1.2,2159.6832,1491.144573302318,668.538626697682
7876,36,82.44022030700896,1.6328799782770411,M,30.919368540601997,1767.071,1.2,2120.4852,1488.210497558373,632.2747024416271
7877,34,81.23560342688731,1.6319371559446008,F,30.502788940063315,1552.491,1.3,2018.2383,1435.7956315423103,582.4426684576897
7878,34,83.95582615723124,1.631295599802062,M,31.5489936105832,1800.643,1.2,2160.7716,1486.219950428816,674.551649571184
7879,36,81.0835316664756,1.631178297551375,F,30.47402273943893,1541.502,1.2,1849.8024,1317.2108068309149,532.5915931690852
7880,35,83.99969262461188,1.6319175782542603,F,31.54142105343781,1574.323,1.5,2361.4845,1624.6640746839373,736.8204253160627
7881,34,80.88384851537047,1.632436357292457,F,30.3521381087642,1549.199,1.3,2013.9587,1439.8624450572315,574.0962549427684
7882,36,80.81576553282771,1.6308353013519306,F,30.386164440410464,1538.873,1.2,1846.6476,1318.7664076058259,527.8811923941741
7883,36,81.17982735290643,1.6323119015862044,F,30.4678514164349,1542.619,1.3,2005.4047,1428.301634900517,577.103065099483
7884,37,83.14141968681172,1.6320529937697508,F,31.2139638554994,1556.707,1.3,2023.7191000000005,1406.8929109195128,616.8261890804877
7885,37,80.51877894687586,1.6317898960285475,F,30.2390888401878,1531.485,1.3,1990.9305,1428.7200278529185,562.2104721470814
7886,35,80.36468127406916,1.6323694957789328,F,30.159788084761637,1539.504,1.2,1847.4048,1329.209742698921,518.195057301079
7887,37,82.52236704413863,1.6320366565611013,F,30.98217185026275,1550.761,1.3,2015.9893,1412.0045560856636,603.9847439143364
7888,35,83.79271633806775,1.6320073577646417,M,31.460240951226076,1791.964,1.2,2150.3568,1483.2290265145425,667.1277734854575
7889,34,80.33206024103865,1.631129381307053,M,30.193404405282,1750.914,1.2,2101.0968,1510.0582878300359,591.038512169964
7890,35,83.68365246022347,1.631446655296745,M,31.44089291378886,1790.189,1.2,2148.2268,1482.6716813616843,665.5551186383157
7891,37,82.18290554932797,1.6309178981412564,F,30.89706979345844,1547.312,1.3,2011.5056,1412.7446975325004,598.7609024674996
7892,35,82.66972293046685,1.630820410334476,M,31.083807141793184,1775.985,1.2,2131.182,1487.8051838707968,643.376816129203
7893,36,80.80432772309186,1.6315825877176031,F,30.354039687524832,1538.891,1.2,1846.6692,1320.1775464657323,526.4916535342677
7894,34,83.70581730590263,1.632845903164778,F,31.39534352043457,1576.36,1.5,2364.54,1634.3352945510235,730.2047054489765
7895,37,83.93416357631025,1.6326115538474149,M,31.490027192651965,1780.604,1.2,2136.7248,1472.4321410182674,664.2926589817325
7896,34,83.81233464609267,1.6331270600490104,F,31.424471946475744,1577.43,1.5,2366.145,1633.9286969548707,732.2163030451293
7897,35,80.58272775777209,1.6307073821083715,F,30.30329752723351,1541.314,1.3,2003.7082000000005,1434.8427890042067,568.8654109957938
7898,36,83.91000146793519,1.6326265539124112,F,31.48038369384165,1568.883,1.3,2039.5479,1405.897395038994,633.6505049610059
7899,35,81.13585873216819,1.6309187676988914,M,30.503394837123984,1755.021,1.2,2106.0252,1498.218381397344,607.806818602656
7900,36,83.86780413544106,1.631862538283133,M,31.49402202655402,1786.12,1.2,2143.344,1476.806130407379,666.5378695926211
7901,36,84.25145335278887,1.630875523170162,M,31.67639659943673,1790.883,1.2,2149.0596,1472.2190124627136,676.8405875372864
7902,37,81.61791725032995,1.6314550224553996,F,30.66445833899747,1541.979,1.3,2004.5727,1418.5552247202074,586.0174752797925
7903,36,83.41140449912434,1.6315271539881415,M,31.33551389706077,1779.7,1.2,2135.64,1478.9413747047865,656.6986252952133
7904,35,80.32386998651188,1.6322601639222554,F,30.148510557528844,1539.093,1.3,2000.8209,1440.1312942856964,560.6896057143035
7905,36,81.61963170042819,1.6314127704158925,F,30.666690885206723,1546.689,1.3,2010.6957,1422.784638007606,587.911061992394
7906,36,84.23414324170852,1.633145547996729,F,31.581909178006125,1572.083,1.5,2358.1245,1620.272585852285,737.851914147715
7907,35,83.36390886052821,1.632502451559042,F,31.280262276819546,1568.319,1.3,2038.8147,1414.383249042833,624.4314509571668
7908,34,80.64582616298173,1.6320778729426315,F,30.276114684991228,1546.853,1.3,2010.9089,1441.2920410699865,569.6168589300134
7909,34,82.80868112059204,1.6324066624370617,F,31.075573373757983,1567.672,1.3,2037.9736,1423.112184869462,614.861415130538
7910,37,82.1996154253901,1.6313422901967571,M,30.88727509362972,1756.206,1.2,2107.4472,1480.5969157645704,626.8502842354296
7911,36,83.96007163830771,1.6330451173222802,F,31.48302349871478,1569.434,1.3,2040.2642,1406.2732298188378,633.9909701811623
7912,36,80.74649363156063,1.631171872448133,F,30.3475911499556,1538.266,1.2,1845.9192,1319.9217836457049,525.9974163542952
7913,37,80.30477115071682,1.6329657994969642,F,30.1152983941796,1529.63,1.2,1835.556,1322.635581379405,512.920418620595
7914,36,84.2535353435909,1.6308265849190988,M,31.679080556781585,1790.887,1.2,2149.0644,1472.0975691327899,676.9668308672103
7915,36,84.24322031397809,1.6330528065422574,F,31.58890002148155,1572.154,1.5,2358.231,1619.9871684420848,738.2438315579154
7916,37,83.62212486241292,1.6326148836028096,F,31.372829994802235,1561.417,1.3,2029.8421,1404.0038331670328,625.8382668329673
7917,35,80.77401477875588,1.631164342336636,F,30.358214929179915,1543.228,1.3,2006.1964000000005,1434.0257482713603,572.1706517286402
7918,35,82.28588424210707,1.632792338530222,F,30.86479754742988,1558.019,1.3,2025.4247,1424.007914597835,601.416785402165
7919,35,83.0771485628574,1.6320044349421337,M,31.19169048646195,1782.159,1.2,2138.5908,1487.8135694550474,650.7772305449525
7920,35,83.69890600274782,1.6326205836524272,F,31.401416998852167,1571.555,1.3,2043.0215,1411.8333115865616,631.1881884134384
7921,35,84.2654472655979,1.6328117653887226,F,31.606564187723723,1577.026,1.5,2365.539,1624.0992217666574,741.4397782333428
7922,34,80.60172757018657,1.631174546653852,M,30.293083252689023,1754.631,1.2,2105.5572,1508.2846093569624,597.2725906430378
7923,36,82.30810755356609,1.631072605177173,F,30.93827028878904,1553.24,1.3,2019.212,1416.2685887412952,602.9434112587048
7924,36,84.33637082204822,1.6325465201271516,F,31.643446357644223,1572.962,1.3,2044.8506,1402.289040153194,642.561559846806
7925,36,80.22299816167748,1.6311171946139038,F,30.15286317059054,1533.231,1.3,1993.2003,1434.439119936911,558.7611800630889
7926,34,80.86204492903379,1.6318533619746427,F,30.365641398891647,1548.891,1.3,2013.5583,1438.9360177188566,574.6222822811433
7927,36,80.56342820159539,1.633072026818554,F,30.20836769524513,1536.831,1.2,1844.1972,1324.7680127483054,519.4291872516947
7928,36,81.87544795025927,1.630883115699396,F,30.78279257828662,1549.054,1.3,2013.7702,1419.585738651405,594.1844613485948
7929,36,83.74289500859425,1.6328986612059735,F,31.40722056918019,1567.325,1.3,2037.5225,1407.7730359045938,629.7494640954062
7930,35,80.46489528949319,1.6326186366378397,M,30.1881813992192,1746.678,1.2,2096.0136,1506.6656225000825,589.3479774999178
7931,36,81.34378534356279,1.630969498174594,M,30.579663373189497,1751.095,1.2,2101.314,1491.1385139699794,610.1754860300205
7932,36,81.0158870143369,1.6307117636775834,F,30.46602422117575,1540.774,1.3,2003.0062,1426.678920244178,576.327279755822
7933,36,80.70508600068591,1.6319294903214503,F,30.30387204288668,1537.997,1.2,1845.5964,1321.5948715504467,524.0015284495532
7934,35,84.39684304510527,1.6312775811158828,F,31.715419951188803,1578.027,1.3,2051.4351,1403.6119256346592,647.823174365341
7935,34,83.73259127699792,1.632326045681714,F,31.42539251045041,1576.528,1.3,2049.4864,1415.2203465783398,634.26605342166
7936,34,80.82656172343646,1.6328228051878453,M,30.316285610927224,1758.535,1.2,2110.242,1510.4835726806389,599.7584273193613
7937,36,80.62257167834872,1.631245146693772,M,30.298294451118487,1741.352,1.2,2089.6224,1496.6124958999485,593.0099041000517
7938,36,80.26500355873497,1.631468011345215,F,30.155678433149887,1533.694,1.2,1840.4328,1324.3738438362293,516.0589561637707
7939,36,80.82532314991799,1.6316298479556222,F,30.36016774817208,1539.1,1.3,2000.83,1430.097862440635,570.7321375593649
7940,34,84.38147632699976,1.6321333708604993,M,31.676400871167107,1806.893,1.2,2168.2716,1485.3800440070765,682.8915559929235
7941,35,82.61633046164545,1.6325729437352534,F,30.997074824674502,1561.154,1.3,2029.5002,1420.7842059000632,608.7159940999368
7942,35,81.34433029380428,1.6308135119538232,M,30.58571840458756,1757.824,1.2,2109.3888,1496.5722352669795,612.8165647330206
7943,35,82.02084882310368,1.6318060322503716,M,30.802586862852102,1767.589,1.2,2121.1068,1494.2906504878574,626.8161495121426
7944,36,84.22970134644342,1.6311598014113555,M,31.65718109899032,1790.727,1.2,2148.8724,1472.984310706276,675.8880892937243
7945,36,81.14142461919688,1.631300919435331,M,30.49119648176503,1748.488,1.2,2098.1856,1493.2384679371028,604.947132062897
7946,34,83.16417289865115,1.6307914972955764,F,31.270829077727495,1570.811,1.5,2356.2165,1635.0669156519753,721.1495843480247
7947,37,81.68521530644726,1.6322861685166747,M,30.658496770708688,1749.631,1.2,2099.5572,1486.0608326866397,613.4963673133605
7948,37,80.56067891386529,1.6322359113924911,F,30.23829225045243,1531.963,1.2,1838.3556,1319.2648642187498,519.0907357812503
7949,35,80.45206655834114,1.6315063383908834,F,30.224538165255723,1540.196,1.3,2002.2548,1437.5382320960068,564.7165679039931
7950,34,83.88852737510247,1.6324127510280475,F,31.480571916508683,1578.04,1.3,2051.452,1414.0946523482683,637.357347651732
7951,36,81.16018502528918,1.6317657915687591,M,30.48087148277368,1748.977,1.2,2098.7724,1494.1620388294643,604.6103611705355
7952,35,82.03747359257844,1.6331659004084829,F,30.75754516659547,1555.698,1.3,2022.4074000000005,1426.8447089094448,595.5626910905557
7953,36,84.32440979435428,1.6320701311130017,F,31.657431562079584,1572.766,1.3,2044.5958000000005,1401.4948993254804,643.1009006745201
7954,35,82.34211921216773,1.6309823490448514,M,30.95448037976202,1771.578,1.2,2125.8936,1490.3138593843407,635.5797406156591
7955,36,84.09139209196618,1.632530883146268,M,31.55213348712111,1789.518,1.2,2147.4216,1476.890579808833,670.531020191167
7956,34,84.04955269082569,1.632374026514427,F,31.542495858020786,1579.579,1.3,2053.4527,1412.6949176936823,640.7577823063175
7957,36,80.75500461968326,1.6320129216748027,F,30.319515724202464,1538.49,1.2,1846.188,1321.3363948296972,524.851605170303
7958,36,82.26273740115874,1.631655117600295,F,30.899142146097983,1552.904,1.3,2018.7752,1417.7552772458478,601.0199227541523
7959,36,80.64517155685688,1.6316542300901895,F,30.29159263198718,1537.375,1.2,1844.85,1321.5959123168013,523.2540876831986
7960,36,84.33786067535326,1.6322049080407188,F,31.65725259942721,1572.918,1.3,2044.7934,1401.638270429154,643.1551295708459
7961,36,83.34161551883882,1.6318284057263133,F,31.297737029454645,1563.29,1.3,2032.277,1409.0606889084863,623.2163110915137
7962,36,80.68400282828267,1.6330867736675942,F,30.253032433267165,1537.991,1.3,1999.3883,1434.128172298213,565.260127701787
7963,35,81.59557348516206,1.632088083572538,M,30.632286229589475,1761.903,1.2,2114.2836,1497.764606145588,616.5189938544122
7964,36,84.14651516580794,1.6322463524724926,M,31.58382475721649,1790.13,1.2,2148.156,1475.913242247492,672.2427577525079
7965,35,80.3958368509073,1.6327000451712763,M,30.159264817037396,1745.773,1.2,2094.9276,1507.3288157315772,587.5987842684228
7966,35,84.32575785176822,1.6322055537248177,F,31.652684612856877,1577.502,1.5,2366.253,1622.2222768157646,744.0307231842355
7967,36,83.21258945741545,1.632106085875689,F,31.23865080300788,1562.099,1.3,2030.7287,1410.6503212282437,620.0783787717562
7968,36,83.05832630727936,1.631565451801744,F,31.2014066887607,1560.526,1.3,2028.6838,1410.9119790377163,617.7718209622838
7969,35,83.76349076787007,1.6308954757312928,F,31.492164547344657,1571.882,1.3,2043.4466,1408.057904477667,635.3886955223329
7970,35,81.11113804422673,1.6324399451254354,M,30.43729604358588,1755.443,1.2,2106.5316,1501.8330029888753,604.6985970111245
7971,37,80.72800975376177,1.6316227394716172,F,30.32387843833404,1533.465,1.3,1993.5045,1426.567110733234,566.9373892667661
7972,34,81.56574031347024,1.6307580152770214,M,30.671056693134187,1767.63,1.2,2121.156,1500.7335958628303,620.4224041371697
7973,35,82.23898935643281,1.6309187541756829,M,30.91812232156345,1770.134,1.2,2124.1608,1490.8502166010296,633.3105833989705
7974,35,80.3808252021506,1.632735879894489,F,30.152309838764385,1539.721,1.2,1847.6652,1329.726812121503,517.938387878497
7975,37,82.38875360681479,1.6313870294484156,F,30.956647552503178,1549.368,1.3,2014.1784,1411.8993733372065,602.2790266627935
7976,34,82.23881379030225,1.630963477010948,F,30.916360724838004,1561.956,1.3,2030.5428,1425.2252764213688,605.3175235786312
7977,35,84.28020047804341,1.6316341079576593,F,31.65774739180056,1576.968,1.3,2050.0584000000003,1405.2252906510357,644.8331093489646
7978,36,80.46759885459439,1.6307051525329015,F,30.260085816473,1535.509,1.3,1996.1617,1431.48004115769,564.6816588423101
7979,34,83.43802505423794,1.632882400108319,F,31.293504368006037,1573.795,1.5,2360.6925,1636.985958733777,723.7065412662232
7980,36,81.49048148909755,1.6323473238064945,M,30.583116617467905,1753.793,1.2,2104.5516,1493.2673569938174,611.2842430061824
7981,36,83.35823900622162,1.6312608317987904,M,31.325767075145723,1778.838,1.2,2134.6056,1478.6849882680651,655.9206117319347
7982,34,80.88141475838395,1.63238122738747,M,30.35327494682061,1759.066,1.2,2110.8792,1509.0983994396956,601.7808005603042
7983,35,84.25210247977407,1.6321857768153432,F,31.62580358028369,1576.792,1.5,2365.188,1622.8703713317504,742.3176286682497
7984,36,83.3208689646491,1.6309810209818034,M,31.32246811884815,1778.186,1.2,2133.8232,1478.2986852858123,655.5245147141875
7985,37,80.34520507671212,1.6317704498286996,F,30.17462179329008,1529.815,1.2,1835.778,1320.194926481511,515.5830735184891
7986,35,82.49998241240533,1.6315500719134095,M,30.992245423144272,1774.025,1.2,2128.83,1490.5538585307604,638.2761414692395
7987,34,84.18843946977357,1.6310363460014072,M,31.64646327891525,1803.7,1.2,2164.44,1484.1578847546323,680.2821152453678
7988,36,83.9972062345073,1.6322941662739556,F,31.525935639423192,1569.663,1.3,2040.5619,1404.5639671555887,635.9979328444113
7989,35,81.85295230783353,1.6310824803812791,F,30.76681233082781,1553.572,1.3,2019.6436,1424.4656108259496,595.1779891740505
7990,34,82.81999750521634,1.632763490170256,F,31.066237047480104,1567.842,1.5,2351.763,1642.7241259378561,709.0388740621438
7991,35,80.48049700774372,1.631738071939127,M,30.22663184112248,1746.452,1.2,2095.7424,1504.554338671932,591.188061328068
7992,36,80.6114855276807,1.6315985091095693,F,30.28100778762708,1537.042,1.3,1998.1546,1431.9191462880249,566.2354537119752
7993,36,81.83721608392064,1.6315759534215586,M,30.742292851454668,1758.158,1.2,2109.7896,1489.2329124967548,620.5566875032453
7994,35,81.78116065915351,1.6319385584679182,F,30.70758497362575,1553.029,1.3,2018.9377,1426.7142182502635,592.2234817497365
7995,36,84.03547298017006,1.6313069625956835,F,31.57848344165995,1569.863,1.3,2040.8219,1402.405385040621,638.4165149593789
7996,36,83.02564778040525,1.6320074255449697,M,31.17224004055157,1774.655,1.2,2129.586,1482.4733846487568,647.112615351243
7997,34,84.2981469564112,1.632776276202318,F,31.62020381269838,1582.034,1.5,2373.0510000000004,1628.5539146120245,744.4970853879759
7998,34,83.43765108194764,1.6313273679883118,F,31.35305216517797,1573.527,1.3,2045.5851,1415.7855010779626,629.7995989220374
7999,37,83.27348814612807,1.6317120052522531,M,31.27661462629663,1771.103,1.2,2125.3236,1474.5688646629872,650.754735337013
8000,36,81.52747645776036,1.6320122219170534,M,30.609566995723547,1754.133,1.2,2104.9596,1492.2662357942406,612.6933642057595
8001,34,82.89174904026298,1.6325527239823836,F,31.101180351581675,1568.495,1.5,2352.7425,1641.5618852036134,711.1806147963864
8002,35,82.07864656781565,1.6309453672656156,M,30.8568336777845,1767.95,1.2,2121.54,1491.9683101881194,629.5716898118806
8003,35,82.81176991236832,1.6313034139299918,F,31.118781029514683,1562.815,1.3,2031.6595,1416.7332296270079,614.9262703729921
8004,34,81.32232965384208,1.6326448590610023,M,30.5088867760537,1765.238,1.2,2118.2856,1506.6691176709585,611.6164823290417
8005,35,80.6073294381593,1.630906692327007,M,30.30514060567203,1747.774,1.2,2097.3288,1501.7925688647617,595.536231135238
8006,37,80.49032619836689,1.631837547408881,F,30.226637941265174,1531.22,1.2,1837.464,1319.1334371185796,518.3305628814203
8007,36,83.83154253705757,1.6307015028610683,M,31.525248204441485,1785.043,1.2,2142.0516,1474.4537273286633,667.5978726713365
8008,36,84.38426686557256,1.6320522518239653,F,31.680597477026712,1573.338,1.3,2045.3394,1400.9794168871058,644.3599831128943
8009,37,80.91148549667005,1.6317918761668018,F,30.38649731326762,1535.255,1.2,1842.306,1315.6514812434284,526.6545187565716
8010,36,81.83169807655112,1.6322714443079278,M,30.7140295202036,1758.43,1.2,2110.116,1490.8339255804838,619.2820744195162
8011,34,82.24146888212563,1.6307323920624834,F,30.92612184986626,1561.943,1.3,2030.5259,1424.7635783078488,605.7623216921513
8012,35,82.30534696457082,1.631170349476904,M,30.93352504826206,1771.168,1.2,2125.4016,1490.9783042198496,634.4232957801505
8013,34,82.73953660260547,1.6322633128819768,F,31.055079499373065,1566.984,1.5,2350.476,1642.415025890682,708.0609741093181
8014,35,82.38344160819044,1.6324619277045145,F,30.91390072840241,1558.9,1.3,2026.57,1422.5499844345475,604.0200155654525
8015,35,84.10783037271703,1.631759746780722,M,31.58813600067239,1796.157,1.2,2155.3884,1480.6802237081795,674.7081762918203
8016,36,81.2347416807665,1.631569131696883,F,30.51622747200209,1543.02,1.3,2005.926,1426.4081049971346,579.5178950028653
8017,36,82.24216801060263,1.633142655880912,F,30.83516707188318,1552.959,1.3,2018.8467,1420.7470738806824,598.0996261193177
8018,35,82.77640043843354,1.6322351402046875,F,31.06998832262633,1562.633,1.3,2031.4229,1418.7928386795668,612.6300613204332
8019,34,83.92345377858,1.6307923003222162,F,31.556297654480527,1578.1,1.3,2051.53,1410.7548828269807,640.7751171730195
8020,34,83.58136492913873,1.6317281974454163,F,31.391626761904188,1574.975,1.3,2047.4675,1415.3469995992305,632.1205004007695
8021,37,80.8662810336957,1.6322052068248092,F,30.354141398829896,1534.891,1.2,1841.8692,1316.7416305684312,525.1275694315689
8022,34,81.87909271926634,1.633177602973239,F,30.697724967318635,1558.879,1.3,2026.5427,1432.5483936290925,593.9943063709075
8023,36,80.72387847818757,1.6312360845717253,F,30.33670302417957,1538.059,1.2,1845.6708,1320.2178340895416,525.4529659104585
8024,35,83.30393876878797,1.6313998850204037,M,31.30002478452204,1784.964,1.2,2141.9568,1484.9976279566633,656.9591720433366
8025,34,82.37736847705726,1.6325482113056715,M,30.908354419849594,1779.644,1.2,2135.5728,1499.333453036854,636.2393469631459
8026,36,80.9953215886837,1.6316871183300208,F,30.421888079057503,1540.742,1.3,2002.9646,1428.7190757867834,574.2455242132166
8027,35,81.39582625204008,1.6315387431981256,M,30.577878712959667,1758.892,1.2,2110.6704,1497.8654376239697,612.8049623760303
8028,37,81.4554170629434,1.6315826467729644,M,30.59861832871684,1746.131,1.2,2095.3572,1485.99033954834,609.3668604516599
8029,35,82.27888356556299,1.6330959138095789,F,30.850698810944312,1558.004,1.3,2025.4052,1424.6449686387082,600.7602313612917
8030,36,80.61610081706648,1.6331413913842423,F,30.225550309541397,1537.349,1.2,1844.8188,1324.461177713042,520.3576222869581
8031,37,80.61387714917977,1.631568407461697,F,30.283023562920395,1532.36,1.2,1838.832,1317.6575422560586,521.1744577439415
8032,35,81.9615831577994,1.63185950315797,F,30.77831277371372,1554.747,1.3,2021.1711000000005,1425.0103049007362,596.1607950992643
8033,35,83.7850169837014,1.6320234955807635,F,31.4567280925637,1572.28,1.3,2043.964,1410.0010232941293,633.9629767058707
8034,35,82.37474914377061,1.6313090541877808,F,30.95434450640224,1558.62,1.3,2026.206,1420.436158514228,605.7698414857718
8035,36,81.32123025247601,1.6329790090338232,F,30.49598994754824,1544.09,1.3,2007.317,1428.3444798781472,578.9725201218528
8036,37,81.25425514335187,1.6322184564362028,M,30.49927703144459,1743.693,1.2,2092.4316,1488.748919300182,603.6826806998179
8037,35,82.74909589720271,1.6319641947635533,F,31.07005379597185,1562.325,1.3,2031.0225,1418.5102008324802,612.5122991675198
8038,36,80.94297190126294,1.6309435030785973,F,30.42995511570987,1540.113,1.2,1848.1356,1317.9297296858483,530.2058703141518
8039,35,82.28619203678414,1.6325949655330028,F,30.87237629346896,1557.989,1.3,2025.3857,1423.630927279731,601.7547727202691
8040,36,84.27748358082415,1.6310339328450123,F,31.68002873342376,1572.14,1.3,2043.782,1399.9377896147175,643.8442103852824
8041,35,83.50389001883663,1.6330409133869213,F,31.3121274892578,1569.754,1.5,2354.631,1631.8115949652172,722.8194050347827
8042,36,83.95314636670334,1.6315712135606966,F,31.537328986665077,1569.117,1.5,2353.6755,1619.5017140353239,734.173785964676
8043,35,82.70926608215774,1.6323469703330684,F,31.040536013630422,1562.008,1.3,2030.6104,1419.57102997998,611.03937002002
8044,37,83.1321663098584,1.6314010069181069,F,31.235441271535223,1556.507,1.3,2023.4591000000005,1405.7449065083076,617.7141934916929
8045,35,80.46937633880626,1.631028743011795,F,30.248748177319374,1540.281,1.3,2002.3653,1436.4669491539476,565.8983508460524
8046,36,84.38347144713347,1.6310957951517115,F,31.71746370350009,1573.168,1.3,2045.1184,1399.1998129126157,645.9185870873844
8047,37,84.05952607922403,1.6314209087232143,M,31.583109721476056,1781.726,1.2,2138.0712,1469.0176315491597,669.0535684508402
8048,37,82.4440876110849,1.6322130833942254,F,30.94609159839005,1550.039,1.3,2015.0507,1412.9926569555828,602.0580430444172
8049,34,83.33341135256518,1.6323742395917848,F,31.273730936713505,1572.704,1.5,2359.056,1636.8854519978042,722.1705480021958
8050,35,81.86233352806083,1.6325296321629652,M,30.715810136016607,1765.779,1.2,2118.9348,1496.9777764736193,621.9570235263807
8051,34,83.05017775297935,1.6330493623297782,M,31.14167310042269,1789.112,1.2,2146.9344,1496.0171320842633,650.9172679157368
8052,37,82.24300099423684,1.6327563203442084,M,30.850073417846435,1757.507,1.2,2109.0084,1483.480498089355,625.5279019106451
8053,37,81.53158216031703,1.6323373226503382,M,30.59891651682556,1747.551,1.2,2097.0612,1487.1842934365761,609.876906563424
8054,36,81.61756647876139,1.6321719609879293,M,30.637393594169637,1755.447,1.2,2106.5364,1492.0276994025712,614.5087005974287
8055,34,83.48610545756318,1.6326180477884578,M,31.321677668616392,1794.869,1.2,2153.8428,1492.2057896927658,661.637010307234
8056,37,80.65208615891535,1.633122644320965,F,30.23973661175697,1532.991,1.2,1839.5892,1320.0870811976508,519.5021188023491
8057,35,80.48277686819276,1.6325320285656868,M,30.198093914107027,1746.88,1.2,2096.256,1506.345245808708,589.910754191292
8058,37,83.7202852411016,1.6319893683266895,M,31.433739443780745,1777.363,1.2,2132.8356,1472.3839205569645,660.4516794430353
8059,35,84.36396586295903,1.6329588779134376,M,31.63781562750415,1800.266,1.2,2160.3192,1481.7371462031683,678.5820537968316
8060,36,81.01077503214684,1.6318364626094004,F,30.42212322307504,1540.916,1.2,1849.0992,1318.95635113216,530.14284886784
